ts,scenario,op,n,note,ms
2025-09-08T18:23:01.454595767+03:00,heap_no_index,delete,130000,k%7=0,582.888
2025-09-08T18:23:02.034424458+03:00,heap_no_index,delete,130000,k%7=0,579.806
2025-09-08T18:23:02.625447007+03:00,heap_no_index,delete,130000,k%7=0,590.997
2025-09-08T18:23:03.214000609+03:00,heap_no_index,delete,130000,k%7=0,588.539
2025-09-08T18:23:03.801250801+03:00,heap_no_index,delete,130000,k%7=0,587.236
2025-09-08T18:23:04.390814049+03:00,heap_no_index,delete,130000,k%7=0,589.549
2025-09-08T18:23:04.970882573+03:00,heap_no_index,delete,130000,k%7=0,580.056
2025-09-08T18:23:05.551364704+03:00,heap_no_index,delete,130000,k%7=0,580.469
2025-09-08T18:23:06.132423318+03:00,heap_no_index,delete,130000,k%7=0,581.036
2025-09-08T18:23:06.73780004+03:00,heap_no_index,delete,130000,k%7=0,605.358
2025-09-08T18:23:07.428695127+03:00,heap_no_index,delete,130000,k%7=0,690.879
2025-09-08T18:23:08.027365251+03:00,heap_no_index,delete,130000,k%7=0,598.647
2025-09-08T18:23:08.621025124+03:00,heap_no_index,delete,130000,k%7=0,593.635
2025-09-08T18:23:09.215269231+03:00,heap_no_index,delete,130000,k%7=0,594.228
2025-09-08T18:23:09.796349208+03:00,heap_no_index,delete,130000,k%7=0,581.065
2025-09-08T18:23:10.376585201+03:00,heap_no_index,delete,130000,k%7=0,580.211
2025-09-08T18:23:10.960352731+03:00,heap_no_index,delete,130000,k%7=0,583.755
2025-09-08T18:23:11.55100097+03:00,heap_no_index,delete,130000,k%7=0,590.635
2025-09-08T18:23:12.132686899+03:00,heap_no_index,delete,130000,k%7=0,581.667
2025-09-08T18:23:12.719997693+03:00,heap_no_index,delete,130000,k%7=0,587.294
2025-09-08T18:23:13.294638566+03:00,heap_no_index,delete,130000,k%7=0,574.623
2025-09-08T18:23:13.88666033+03:00,heap_no_index,delete,130000,k%7=0,592.007
2025-09-08T18:23:14.476135831+03:00,heap_no_index,delete,130000,k%7=0,589.460
2025-09-08T18:23:15.070114172+03:00,heap_no_index,delete,130000,k%7=0,593.960
2025-09-08T18:23:15.660900272+03:00,heap_no_index,delete,130000,k%7=0,590.772
2025-09-08T18:23:16.248507331+03:00,heap_no_index,delete,130000,k%7=0,587.593
2025-09-08T18:23:16.83899478+03:00,heap_no_index,delete,130000,k%7=0,590.476
2025-09-08T18:23:17.422859445+03:00,heap_no_index,delete,130000,k%7=0,583.849
2025-09-08T18:23:17.999576248+03:00,heap_no_index,delete,130000,k%7=0,576.705
2025-09-08T18:23:18.581121846+03:00,heap_no_index,delete,130000,k%7=0,581.533
2025-09-08T18:23:19.167542757+03:00,heap_no_index,delete,130000,k%7=0,586.407
2025-09-08T18:23:19.756658135+03:00,heap_no_index,delete,130000,k%7=0,589.098
2025-09-08T18:23:20.362545166+03:00,heap_no_index,delete,130000,k%7=0,605.867
2025-09-08T18:23:20.948256818+03:00,heap_no_index,delete,130000,k%7=0,585.692
2025-09-08T18:23:21.532695302+03:00,heap_no_index,delete,130000,k%7=0,584.412
2025-09-08T18:23:22.111624369+03:00,heap_no_index,delete,130000,k%7=0,578.911
2025-09-08T18:23:22.687820761+03:00,heap_no_index,delete,130000,k%7=0,576.184
2025-09-08T18:23:23.377886978+03:00,heap_no_index,delete,130000,k%7=0,690.054
2025-09-08T18:23:23.978339315+03:00,heap_no_index,delete,130000,k%7=0,600.436
2025-09-08T18:23:24.563666962+03:00,heap_no_index,delete,130000,k%7=0,585.309
2025-09-08T18:23:25.166865728+03:00,heap_no_index,delete,130000,k%7=0,603.161
2025-09-08T18:23:25.750402391+03:00,heap_no_index,delete,130000,k%7=0,583.510
2025-09-08T18:23:26.325168811+03:00,heap_no_index,delete,130000,k%7=0,574.748
2025-09-08T18:23:26.903055671+03:00,heap_no_index,delete,130000,k%7=0,577.871
2025-09-08T18:23:27.480807523+03:00,heap_no_index,delete,130000,k%7=0,577.735
2025-09-08T18:23:30.275672077+03:00,heap_no_index,insert,160000,bulk=160000,697.343
2025-09-08T18:23:30.969146467+03:00,heap_no_index,insert,160000,bulk=160000,693.461
2025-09-08T18:23:31.663616046+03:00,heap_no_index,insert,160000,bulk=160000,694.459
2025-09-08T18:23:32.361557374+03:00,heap_no_index,insert,160000,bulk=160000,697.928
2025-09-08T18:23:33.06723366+03:00,heap_no_index,insert,160000,bulk=160000,705.663
2025-09-08T18:23:33.771704805+03:00,heap_no_index,insert,160000,bulk=160000,704.459
2025-09-08T18:23:34.472091117+03:00,heap_no_index,insert,160000,bulk=160000,700.372
2025-09-08T18:23:35.154860187+03:00,heap_no_index,insert,160000,bulk=160000,682.754
2025-09-08T18:23:35.852584713+03:00,heap_no_index,insert,160000,bulk=160000,697.713
2025-09-08T18:23:36.553930591+03:00,heap_no_index,insert,160000,bulk=160000,701.334
2025-09-08T18:23:37.265430994+03:00,heap_no_index,insert,160000,bulk=160000,711.485
2025-09-08T18:23:37.984920794+03:00,heap_no_index,insert,160000,bulk=160000,719.479
2025-09-08T18:23:38.741843166+03:00,heap_no_index,insert,160000,bulk=160000,756.912
2025-09-08T18:23:39.50453442+03:00,heap_no_index,insert,160000,bulk=160000,762.618
2025-09-08T18:23:40.205903545+03:00,heap_no_index,insert,160000,bulk=160000,701.352
2025-09-08T18:23:40.918476167+03:00,heap_no_index,insert,160000,bulk=160000,712.557
2025-09-08T18:23:41.623971886+03:00,heap_no_index,insert,160000,bulk=160000,705.483
2025-09-08T18:23:42.336578098+03:00,heap_no_index,insert,160000,bulk=160000,712.596
2025-09-08T18:23:43.028346752+03:00,heap_no_index,insert,160000,bulk=160000,691.756
2025-09-08T18:23:43.721935091+03:00,heap_no_index,insert,160000,bulk=160000,693.573
2025-09-08T18:23:44.425003972+03:00,heap_no_index,insert,160000,bulk=160000,703.057
2025-09-08T18:23:45.135791328+03:00,heap_no_index,insert,160000,bulk=160000,710.775
2025-09-08T18:23:45.831515597+03:00,heap_no_index,insert,160000,bulk=160000,695.712
2025-09-08T18:23:46.529871404+03:00,heap_no_index,insert,160000,bulk=160000,698.344
2025-09-08T18:23:47.217044944+03:00,heap_no_index,insert,160000,bulk=160000,687.162
2025-09-08T18:23:47.925007358+03:00,heap_no_index,insert,160000,bulk=160000,707.946
2025-09-08T18:23:48.619147792+03:00,heap_no_index,insert,160000,bulk=160000,694.116
2025-09-08T18:23:49.3225943+03:00,heap_no_index,insert,160000,bulk=160000,703.427
2025-09-08T18:23:50.025350479+03:00,heap_no_index,insert,160000,bulk=160000,702.744
2025-09-08T18:23:50.717448283+03:00,heap_no_index,insert,160000,bulk=160000,692.084
2025-09-08T18:23:51.411338393+03:00,heap_no_index,insert,160000,bulk=160000,693.877
2025-09-08T18:23:52.111543066+03:00,heap_no_index,insert,160000,bulk=160000,700.193
2025-09-08T18:23:52.799982844+03:00,heap_no_index,insert,160000,bulk=160000,688.427
2025-09-08T18:23:53.494744727+03:00,heap_no_index,insert,160000,bulk=160000,694.751
2025-09-08T18:23:54.196644971+03:00,heap_no_index,insert,160000,bulk=160000,701.889
2025-09-08T18:23:54.902734389+03:00,heap_no_index,insert,160000,bulk=160000,706.077
2025-09-08T18:23:55.683589215+03:00,heap_no_index,insert,160000,bulk=160000,780.842
2025-09-08T18:23:56.434337496+03:00,heap_no_index,insert,160000,bulk=160000,750.733
2025-09-08T18:23:57.147332693+03:00,heap_no_index,insert,160000,bulk=160000,712.983
2025-09-08T18:23:57.84513329+03:00,heap_no_index,insert,160000,bulk=160000,697.784
2025-09-08T18:23:58.549091302+03:00,heap_no_index,insert,160000,bulk=160000,703.944
2025-09-08T18:23:59.254576428+03:00,heap_no_index,insert,160000,bulk=160000,705.472
2025-09-08T18:23:59.95117244+03:00,heap_no_index,insert,160000,bulk=160000,696.585
2025-09-08T18:24:00.658321917+03:00,heap_no_index,insert,160000,bulk=160000,707.132
2025-09-08T18:24:01.352059954+03:00,heap_no_index,insert,160000,bulk=160000,693.727
2025-09-08T18:24:02.07532267+03:00,heap_no_index,insert,160000,bulk=160000,723.251
2025-09-08T18:24:02.771584964+03:00,heap_no_index,insert,160000,bulk=160000,696.249
2025-09-08T18:24:03.470177355+03:00,heap_no_index,insert,160000,bulk=160000,698.570
2025-09-08T18:24:04.165415051+03:00,heap_no_index,insert,160000,bulk=160000,695.225
2025-09-08T18:24:04.85064866+03:00,heap_no_index,insert,160000,bulk=160000,685.169
2025-09-08T18:24:05.549854056+03:00,heap_no_index,insert,160000,bulk=160000,699.190
2025-09-08T18:24:06.242366268+03:00,heap_no_index,insert,160000,bulk=160000,692.501
2025-09-08T18:24:06.93910062+03:00,heap_no_index,insert,160000,bulk=160000,696.707
2025-09-08T18:24:07.641093789+03:00,heap_no_index,insert,160000,bulk=160000,701.975
2025-09-08T18:24:08.339470283+03:00,heap_no_index,insert,160000,bulk=160000,698.348
2025-09-08T18:24:09.036970457+03:00,heap_no_index,insert,160000,bulk=160000,697.488
2025-09-08T18:24:09.73248737+03:00,heap_no_index,insert,160000,bulk=160000,695.505
2025-09-08T18:24:10.437569613+03:00,heap_no_index,insert,160000,bulk=160000,705.072
2025-09-08T18:24:11.136691394+03:00,heap_no_index,insert,160000,bulk=160000,699.109
2025-09-08T18:24:11.881769857+03:00,heap_no_index,insert,160000,bulk=160000,745.059
2025-09-08T18:24:12.656165775+03:00,heap_no_index,insert,160000,bulk=160000,774.384
2025-09-08T18:24:13.350544729+03:00,heap_no_index,insert,160000,bulk=160000,694.368
2025-09-08T18:24:14.063538974+03:00,heap_no_index,insert,160000,bulk=160000,712.981
2025-09-08T18:24:14.766947072+03:00,heap_no_index,insert,160000,bulk=160000,703.374
2025-09-08T18:24:15.492512054+03:00,heap_no_index,insert,160000,bulk=160000,725.553
2025-09-08T18:24:16.184545328+03:00,heap_no_index,insert,160000,bulk=160000,692.022
2025-09-08T18:24:16.882260668+03:00,heap_no_index,insert,160000,bulk=160000,697.700
2025-09-08T18:24:17.57768481+03:00,heap_no_index,insert,160000,bulk=160000,695.413
2025-09-08T18:24:18.275351396+03:00,heap_no_index,insert,160000,bulk=160000,697.656
2025-09-08T18:24:18.982448795+03:00,heap_no_index,insert,160000,bulk=160000,707.083
2025-09-08T18:24:19.68647499+03:00,heap_no_index,insert,160000,bulk=160000,704.013
2025-09-08T18:24:20.393650259+03:00,heap_no_index,insert,160000,bulk=160000,707.164
2025-09-08T18:24:21.084518961+03:00,heap_no_index,insert,160000,bulk=160000,690.853
2025-09-08T18:24:21.789914072+03:00,heap_no_index,insert,160000,bulk=160000,705.383
2025-09-08T18:24:22.482692484+03:00,heap_no_index,insert,160000,bulk=160000,692.767
2025-09-08T18:24:23.185924557+03:00,heap_no_index,insert,160000,bulk=160000,703.217
2025-09-08T18:24:23.894398756+03:00,heap_no_index,insert,160000,bulk=160000,708.462
2025-09-08T18:24:24.593835145+03:00,heap_no_index,insert,160000,bulk=160000,699.424
2025-09-08T18:24:25.286615715+03:00,heap_no_index,insert,160000,bulk=160000,692.766
2025-09-08T18:24:25.977290731+03:00,heap_no_index,insert,160000,bulk=160000,690.662
2025-09-08T18:24:26.670534217+03:00,heap_no_index,insert,160000,bulk=160000,693.233
2025-09-08T18:24:27.36300894+03:00,heap_no_index,insert,160000,bulk=160000,692.464
2025-09-08T18:24:28.077390648+03:00,heap_no_index,insert,160000,bulk=160000,714.369
2025-09-08T18:24:28.922334251+03:00,heap_no_index,insert,160000,bulk=160000,844.926
2025-09-08T18:24:29.615609648+03:00,heap_no_index,insert,160000,bulk=160000,693.263
2025-09-08T18:24:30.329251784+03:00,heap_no_index,insert,160000,bulk=160000,713.629
2025-09-08T18:24:31.034352764+03:00,heap_no_index,insert,160000,bulk=160000,705.089
2025-09-08T18:24:31.728817719+03:00,heap_no_index,insert,160000,bulk=160000,694.452
2025-09-08T18:24:32.42775122+03:00,heap_no_index,insert,160000,bulk=160000,698.921
2025-09-08T18:24:33.113321822+03:00,heap_no_index,insert,160000,bulk=160000,685.559
2025-09-08T18:24:33.797562823+03:00,heap_no_index,insert,160000,bulk=160000,684.227
2025-09-08T18:24:34.492067443+03:00,heap_no_index,insert,160000,bulk=160000,694.493
2025-09-08T18:24:35.189549463+03:00,heap_no_index,insert,160000,bulk=160000,697.470
2025-09-08T18:24:35.887542661+03:00,heap_no_index,insert,160000,bulk=160000,697.972
2025-09-08T18:24:36.595247718+03:00,heap_no_index,insert,160000,bulk=160000,707.693
2025-09-08T18:24:37.289920373+03:00,heap_no_index,insert,160000,bulk=160000,694.661
2025-09-08T18:24:38.015281147+03:00,heap_no_index,insert,160000,bulk=160000,725.349
2025-09-08T18:24:38.701807884+03:00,heap_no_index,insert,160000,bulk=160000,686.515
2025-09-08T18:24:39.406746877+03:00,heap_no_index,insert,160000,bulk=160000,704.896
2025-09-08T18:24:40.109953487+03:00,heap_no_index,insert,160000,bulk=160000,703.195
2025-09-08T18:24:40.846820447+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.335
2025-09-08T18:24:40.854032702+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.196
2025-09-08T18:24:40.860820032+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.775
2025-09-08T18:24:40.867788744+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.959
2025-09-08T18:24:40.875101992+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.300
2025-09-08T18:24:40.882421245+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.308
2025-09-08T18:24:40.889493046+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.062
2025-09-08T18:24:40.896911546+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.404
2025-09-08T18:24:40.903535095+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.613
2025-09-08T18:24:40.910905823+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.361
2025-09-08T18:24:40.917907012+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.989
2025-09-08T18:24:40.924928106+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.008
2025-09-08T18:24:40.931281782+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.344
2025-09-08T18:24:40.938533358+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.242
2025-09-08T18:24:40.945944455+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.401
2025-09-08T18:24:40.952668019+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.710
2025-09-08T18:24:40.959953818+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.276
2025-09-08T18:24:40.967599797+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.634
2025-09-08T18:24:40.974983935+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.370
2025-09-08T18:24:40.982334548+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.337
2025-09-08T18:24:40.989702971+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.357
2025-09-08T18:24:40.996442808+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.726
2025-09-08T18:24:41.003944561+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.492
2025-09-08T18:24:41.01079908+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.844
2025-09-08T18:24:41.018109115+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.300
2025-09-08T18:24:41.024721908+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.598
2025-09-08T18:24:41.032173653+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.433
2025-09-08T18:24:41.040216898+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",8.026
2025-09-08T18:24:41.047586229+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.360
2025-09-08T18:24:41.054397725+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.801
2025-09-08T18:24:41.061364552+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.957
2025-09-08T18:24:41.068446689+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.073
2025-09-08T18:24:41.075752253+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.287
2025-09-08T18:24:41.083053068+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.285
2025-09-08T18:24:41.089411214+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.338
2025-09-08T18:24:41.096525339+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.104
2025-09-08T18:24:41.102823001+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.279
2025-09-08T18:24:41.10976238+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.925
2025-09-08T18:24:41.11688726+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.116
2025-09-08T18:24:41.123636177+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.739
2025-09-08T18:24:41.130940554+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.285
2025-09-08T18:24:41.137400182+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.399
2025-09-08T18:24:41.144595744+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.176
2025-09-08T18:24:41.151622216+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.010
2025-09-08T18:24:41.158405845+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.770
2025-09-08T18:24:41.164793883+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.378
2025-09-08T18:24:41.171585474+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.777
2025-09-08T18:24:41.178094271+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.500
2025-09-08T18:24:41.184934263+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.828
2025-09-08T18:24:41.191476026+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.532
2025-09-08T18:24:41.19842155+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.930
2025-09-08T18:24:41.204522116+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.089
2025-09-08T18:24:41.211873707+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.342
2025-09-08T18:24:41.219181925+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.292
2025-09-08T18:24:41.226203439+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.011
2025-09-08T18:24:41.233540502+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.326
2025-09-08T18:24:41.240122215+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.569
2025-09-08T18:24:41.246686188+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.554
2025-09-08T18:24:41.253789487+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.088
2025-09-08T18:24:41.260597771+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.795
2025-09-08T18:24:41.267267835+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.657
2025-09-08T18:24:41.275454537+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",8.175
2025-09-08T18:24:41.283158206+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.692
2025-09-08T18:24:41.290160792+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.993
2025-09-08T18:24:41.296803128+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.632
2025-09-08T18:24:41.304304113+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.493
2025-09-08T18:24:41.31148424+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.172
2025-09-08T18:24:41.318910982+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.417
2025-09-08T18:24:41.325353079+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.432
2025-09-08T18:24:41.332430397+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.069
2025-09-08T18:24:41.339759289+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.317
2025-09-08T18:24:41.34659069+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.822
2025-09-08T18:24:41.353193286+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.593
2025-09-08T18:24:41.360254679+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.042
2025-09-08T18:24:41.367111154+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.848
2025-09-08T18:24:41.374450383+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.328
2025-09-08T18:24:41.381820133+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.356
2025-09-08T18:24:41.388275081+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.443
2025-09-08T18:24:41.39532537+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.040
2025-09-08T18:24:41.402511503+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.175
2025-09-08T18:24:41.409316783+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.791
2025-09-08T18:24:41.416682342+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.348
2025-09-08T18:24:41.423720758+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.983
2025-09-08T18:24:41.430860585+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.130
2025-09-08T18:24:41.437822732+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.953
2025-09-08T18:24:41.444205812+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.371
2025-09-08T18:24:41.4514078+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.183
2025-09-08T18:24:41.458454945+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.028
2025-09-08T18:24:41.465687035+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.221
2025-09-08T18:24:41.473384348+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.676
2025-09-08T18:24:41.480011319+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.617
2025-09-08T18:24:41.486971371+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.943
2025-09-08T18:24:41.493619155+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.629
2025-09-08T18:24:41.501213311+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.577
2025-09-08T18:24:41.508217992+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.987
2025-09-08T18:24:41.515742165+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.507
2025-09-08T18:24:41.523114848+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.362
2025-09-08T18:24:41.530402533+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.274
2025-09-08T18:24:41.537581961+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",7.165
2025-09-08T18:24:41.544397298+03:00,heap_no_index,select,160000,"k in [a,b] (~N/50, cap 1000)",6.807
2025-09-08T18:24:44.418745217+03:00,heap_no_index,delete,160000,k%7=0,704.822
2025-09-08T18:24:45.153878527+03:00,heap_no_index,delete,160000,k%7=0,735.119
2025-09-08T18:24:45.981865419+03:00,heap_no_index,delete,160000,k%7=0,827.969
2025-09-08T18:24:46.719328893+03:00,heap_no_index,delete,160000,k%7=0,737.447
2025-09-08T18:24:47.432883823+03:00,heap_no_index,delete,160000,k%7=0,713.229
2025-09-08T18:24:48.150451365+03:00,heap_no_index,delete,160000,k%7=0,717.555
2025-09-08T18:24:48.863810802+03:00,heap_no_index,delete,160000,k%7=0,713.346
2025-09-08T18:24:49.576068116+03:00,heap_no_index,delete,160000,k%7=0,712.244
2025-09-08T18:24:50.290849201+03:00,heap_no_index,delete,160000,k%7=0,714.768
2025-09-08T18:24:51.001982881+03:00,heap_no_index,delete,160000,k%7=0,711.119
2025-09-08T18:24:51.715372413+03:00,heap_no_index,delete,160000,k%7=0,713.375
2025-09-08T18:24:52.432108115+03:00,heap_no_index,delete,160000,k%7=0,716.707
2025-09-08T18:24:53.162392634+03:00,heap_no_index,delete,160000,k%7=0,730.271
2025-09-08T18:24:53.880226333+03:00,heap_no_index,delete,160000,k%7=0,717.820
2025-09-08T18:24:54.597213395+03:00,heap_no_index,delete,160000,k%7=0,716.955
2025-09-08T18:24:55.309268431+03:00,heap_no_index,delete,160000,k%7=0,712.036
2025-09-08T18:24:56.022574491+03:00,heap_no_index,delete,160000,k%7=0,713.293
2025-09-08T18:24:56.735752317+03:00,heap_no_index,delete,160000,k%7=0,713.164
2025-09-08T18:24:57.482683175+03:00,heap_no_index,delete,160000,k%7=0,746.913
2025-09-08T18:24:58.187407008+03:00,heap_no_index,delete,160000,k%7=0,704.706
2025-09-08T18:24:58.898590746+03:00,heap_no_index,delete,160000,k%7=0,711.168
2025-09-08T18:24:59.610583612+03:00,heap_no_index,delete,160000,k%7=0,711.979
2025-09-08T18:25:00.32053902+03:00,heap_no_index,delete,160000,k%7=0,709.943
2025-09-08T18:25:01.173515229+03:00,heap_no_index,delete,160000,k%7=0,852.961
2025-09-08T18:25:01.89575327+03:00,heap_no_index,delete,160000,k%7=0,722.221
2025-09-08T18:25:02.628789645+03:00,heap_no_index,delete,160000,k%7=0,733.002
2025-09-08T18:25:03.334940984+03:00,heap_no_index,delete,160000,k%7=0,706.134
2025-09-08T18:25:04.053624018+03:00,heap_no_index,delete,160000,k%7=0,718.663
2025-09-08T18:25:04.769492033+03:00,heap_no_index,delete,160000,k%7=0,715.851
2025-09-08T18:25:05.481372229+03:00,heap_no_index,delete,160000,k%7=0,711.859
2025-09-08T18:25:06.199333222+03:00,heap_no_index,delete,160000,k%7=0,717.921
2025-09-08T18:25:06.92542986+03:00,heap_no_index,delete,160000,k%7=0,726.081
2025-09-08T18:25:07.644099755+03:00,heap_no_index,delete,160000,k%7=0,718.646
2025-09-08T18:25:08.352014825+03:00,heap_no_index,delete,160000,k%7=0,707.899
2025-09-08T18:25:09.061821936+03:00,heap_no_index,delete,160000,k%7=0,709.789
2025-09-08T18:25:09.808005865+03:00,heap_no_index,delete,160000,k%7=0,746.169
2025-09-08T18:25:10.522028548+03:00,heap_no_index,delete,160000,k%7=0,714.009
2025-09-08T18:25:11.236767888+03:00,heap_no_index,delete,160000,k%7=0,714.724
